timestamp_h,day_of_year,hour_of_day,day_of_week,solar_irradiance_wm2,wind_speed_ms,ambient_temp_c,humidity_pct,pv_output_kw,wind_output_kw,load_demand_kw,grid_tariff_inr_per_kwh,net_demand_kw,pv_ramp_kw,load_ramp_kw
2550,106,6,1,0.0,7.13,15.84,64.55,0.0,28.902,149.191,8.2,120.289,0.0,26.175
2551,106,7,1,153.57,6.81,19.27,69.88,76.785,22.813,167.771,8.2,68.173,76.785,18.58
2552,106,8,1,356.78,7.29,19.04,70.56,178.39,32.428,186.403,8.2,-24.415,101.605,18.632
2553,106,9,1,519.59,6.61,23.12,55.33,259.794,19.306,180.082,6.1,-99.018,81.404,-6.321
2554,106,10,1,694.7,6.16,22.32,51.36,347.348,13.02,184.194,6.1,-176.174,87.554,4.112
2555,106,11,1,796.25,5.53,24.09,52.55,398.125,6.649,204.727,6.1,-200.047,50.777,20.533
2556,106,12,1,773.88,4.88,25.43,47.88,386.276,2.756,179.531,6.1,-209.501,-11.849,-25.196
2557,106,13,1,778.75,4.79,27.0,26.25,386.258,2.348,159.543,6.1,-229.063,-0.018,-19.988
2558,106,14,1,721.92,4.85,28.08,49.77,356.516,2.595,152.792,6.1,-206.319,-29.742,-6.751
2559,106,15,1,587.74,5.6,28.48,38.85,289.786,7.209,161.707,6.1,-135.288,-66.73,8.915
2560,106,16,1,378.85,6.88,27.68,39.18,187.39,24.009,156.999,6.1,-54.4,-102.396,-4.708
2561,106,17,1,160.87,7.22,25.5,34.82,80.274,30.848,175.955,6.1,64.833,-107.116,18.956
2562,106,18,1,0.0,6.73,27.01,26.55,0.0,21.282,176.333,9.5,155.051,-80.274,0.378
2563,106,19,1,0.0,5.98,24.83,44.91,0.0,10.896,173.94,9.5,163.044,0.0,-2.393
2564,106,20,1,0.0,7.07,24.84,41.61,0.0,27.832,193.656,9.5,165.824,0.0,19.716
2565,106,21,1,0.0,6.99,21.05,53.09,0.0,26.051,172.238,9.5,146.187,0.0,-21.418
2566,106,22,1,0.0,6.96,18.42,53.69,0.0,25.516,150.513,6.1,124.997,0.0,-21.725
2567,106,23,1,0.0,7.9,18.85,61.6,0.0,48.341,135.214,6.1,86.873,0.0,-15.299
2568,107,0,2,0.0,8.31,19.35,60.35,0.0,61.511,133.027,3.75,71.516,0.0,-2.187
2569,107,1,2,0.0,7.93,17.03,74.33,0.0,49.341,126.598,3.75,77.257,0.0,-6.429
2570,107,2,2,0.0,8.54,16.0,65.19,0.0,69.838,132.384,3.75,62.546,0.0,5.786
2571,107,3,2,0.0,7.61,14.99,87.79,0.0,40.312,121.402,3.75,81.09,0.0,-10.982
2572,107,4,2,0.0,6.81,18.35,88.43,0.0,22.673,131.837,3.75,109.164,0.0,10.435
2573,107,5,2,0.0,5.94,15.6,84.11,0.0,10.426,143.429,3.75,133.003,0.0,11.592
2574,107,6,2,0.0,5.53,16.92,79.97,0.0,6.633,148.268,8.2,141.635,0.0,4.839
2575,107,7,2,177.8,5.9,19.72,68.63,88.899,10.038,166.953,8.2,68.016,88.899,18.685
2576,107,8,2,403.21,6.34,18.25,72.0,201.606,15.353,178.007,8.2,-38.952,112.707,11.054
2577,107,9,2,608.1,5.53,23.56,59.6,304.049,6.678,197.069,6.1,-113.658,102.443,19.062
2578,107,10,2,821.91,5.84,24.34,45.68,410.956,9.442,187.546,6.1,-232.852,106.907,-9.523
2579,107,11,2,982.07,5.98,26.11,58.84,488.849,10.863,198.825,6.1,-300.887,77.893,11.279
2580,107,12,2,984.4,5.87,26.95,51.77,488.369,9.698,186.467,6.1,-311.6,-0.48,-12.358
2581,107,13,2,964.08,5.64,27.04,40.67,478.115,7.593,169.795,6.1,-315.913,-10.254,-16.672
2582,107,14,2,826.5,5.61,26.55,30.33,410.68,7.314,165.197,6.1,-252.797,-67.435,-4.598
2583,107,15,2,636.79,6.24,27.87,32.16,314.746,13.941,155.644,6.1,-173.043,-95.934,-9.553
2584,107,16,2,408.4,5.79,26.66,24.07,202.846,8.904,158.199,6.1,-53.551,-111.9,2.555
2585,107,17,2,177.45,6.13,27.81,41.35,87.728,12.604,178.351,6.1,78.019,-115.118,20.152
2586,107,18,2,0.0,5.28,27.24,28.06,0.0,4.906,188.837,9.5,183.931,-87.728,10.486
2587,107,19,2,0.0,6.01,26.81,42.58,0.0,11.197,183.813,9.5,172.616,0.0,-5.024
2588,107,20,2,0.0,5.74,24.03,39.94,0.0,8.492,177.494,9.5,169.002,0.0,-6.319
2589,107,21,2,0.0,5.45,23.14,41.26,0.0,6.023,167.569,9.5,161.546,0.0,-9.925
2590,107,22,2,0.0,4.96,20.12,56.43,0.0,3.107,148.748,6.1,145.641,0.0,-18.821
2591,107,23,2,0.0,5.17,18.46,58.17,0.0,4.217,151.569,6.1,147.352,0.0,2.821
2592,108,0,3,0.0,5.71,18.5,70.03,0.0,8.209,123.831,3.75,115.622,0.0,-27.738
2593,108,1,3,0.0,5.72,16.51,61.54,0.0,8.256,121.974,3.75,113.718,0.0,-1.857
2594,108,2,3,0.0,5.03,16.7,67.78,0.0,3.465,115.74,3.75,112.275,0.0,-6.234
2595,108,3,3,0.0,5.83,14.9,59.99,0.0,9.29,131.975,3.75,122.685,0.0,16.235
2596,108,4,3,0.0,5.92,15.32,61.89,0.0,10.276,126.53,3.75,116.254,0.0,-5.445
2597,108,5,3,0.0,5.15,17.74,85.11,0.0,4.086,134.98,3.75,130.894,0.0,8.45
2598,108,6,3,0.0,5.34,18.99,84.82,0.0,5.281,158.839,8.2,153.558,0.0,23.859
2599,108,7,3,165.23,4.72,17.99,69.7,82.614,2.094,170.805,8.2,86.097,82.614,11.966
2600,108,8,3,380.2,6.15,21.42,60.06,190.1,12.891,162.636,8.2,-40.355,107.486,-8.169
2601,108,9,3,624.32,6.36,21.53,58.39,312.16,15.667,192.602,6.1,-135.225,122.06,29.966
2602,108,10,3,805.11,5.77,23.74,60.24,402.555,8.728,199.108,6.1,-212.175,90.395,6.506
2603,108,11,3,929.11,6.47,26.87,46.74,461.078,17.226,191.519,6.1,-286.785,58.523,-7.589
2604,108,12,3,1004.41,6.06,27.38,46.43,497.414,11.838,185.252,6.1,-324.0,36.336,-6.267
2605,108,13,3,924.3,6.07,28.32,40.78,456.009,11.855,156.933,6.1,-310.931,-41.405,-28.319
2606,108,14,3,771.48,5.82,30.26,34.27,377.627,9.184,138.942,6.1,-247.869,-78.382,-17.991
2607,108,15,3,587.93,5.2,27.33,32.52,291.231,4.371,150.749,6.1,-144.853,-86.396,11.807
2608,108,16,3,385.28,4.6,26.78,36.76,191.264,1.68,165.807,6.1,-27.137,-99.967,15.058
2609,108,17,3,155.78,5.11,26.5,29.82,77.42,3.874,148.19,6.1,66.896,-113.844,-17.617
2610,108,18,3,0.0,4.92,26.11,40.39,0.0,2.918,177.38,9.5,174.462,-77.42,29.19
2611,108,19,3,0.0,4.89,22.35,38.03,0.0,2.767,172.476,9.5,169.709,0.0,-4.904
2612,108,20,3,0.0,5.47,23.48,45.76,0.0,6.225,180.285,9.5,174.06,0.0,7.809
2613,108,21,3,0.0,5.34,21.52,58.13,0.0,5.303,184.684,9.5,179.381,0.0,4.399
2614,108,22,3,0.0,5.65,21.56,53.99,0.0,7.627,151.416,6.1,143.789,0.0,-33.268
2615,108,23,3,0.0,6.63,19.59,65.7,0.0,19.718,138.499,6.1,118.781,0.0,-12.917
2616,109,0,4,0.0,6.84,17.35,54.25,0.0,23.254,128.012,3.75,104.758,0.0,-10.487
2617,109,1,4,0.0,6.33,17.82,66.32,0.0,15.185,122.026,3.75,106.841,0.0,-5.986
2618,109,2,4,0.0,5.95,17.38,72.49,0.0,10.539,121.48,3.75,110.941,0.0,-0.546
2619,109,3,4,0.0,6.18,15.39,85.86,0.0,13.205,133.474,3.75,120.269,0.0,11.994
2620,109,4,4,0.0,5.71,15.92,63.24,0.0,8.185,135.196,3.75,127.011,0.0,1.722
2621,109,5,4,0.0,6.13,14.44,73.74,0.0,12.565,142.509,3.75,129.944,0.0,7.313
2622,109,6,4,0.0,7.75,16.76,81.06,0.0,44.201,151.546,8.2,107.345,0.0,9.037
2623,109,7,4,158.92,7.3,18.42,64.43,79.461,32.774,164.935,8.2,52.7,79.461,13.389
2624,109,8,4,366.81,7.1,20.84,63.72,183.405,28.335,189.999,8.2,-21.741,103.944,25.064
2625,109,9,4,573.48,7.46,21.17,62.17,286.74,36.418,191.17,6.1,-131.988,103.335,1.171
2626,109,10,4,784.23,6.71,23.25,56.11,392.115,21.064,207.952,6.1,-205.227,105.375,16.782
2627,109,11,4,946.53,7.27,23.84,59.22,473.264,31.977,185.856,6.1,-319.385,81.149,-22.096
2628,109,12,4,956.85,7.42,26.76,47.69,475.065,35.497,195.437,6.1,-315.125,1.801,9.581
2629,109,13,4,909.87,6.87,28.02,48.82,449.446,23.889,175.184,6.1,-298.151,-25.619,-20.253
2630,109,14,4,789.26,6.85,28.59,35.52,388.967,23.394,153.84,6.1,-258.521,-60.479,-21.344
2631,109,15,4,584.16,6.81,28.32,31.24,288.195,22.743,162.623,6.1,-148.315,-100.772,8.783
2632,109,16,4,371.68,6.51,26.25,33.65,184.909,17.8,158.344,6.1,-44.365,-103.286,-4.279
2633,109,17,4,158.02,8.21,26.76,28.73,78.455,58.15,174.255,6.1,37.65,-106.454,15.911
2634,109,18,4,0.0,8.34,26.06,40.58,0.0,62.81,180.233,9.5,117.423,-78.455,5.978
2635,109,19,4,0.0,8.47,24.82,38.54,0.0,67.52,186.792,9.5,119.272,0.0,6.559
2636,109,20,4,0.0,8.11,23.95,40.97,0.0,54.93,189.755,9.5,134.825,0.0,2.963
2637,109,21,4,0.0,8.19,24.02,52.82,0.0,57.611,173.167,9.5,115.556,0.0,-16.588
2638,109,22,4,0.0,8.35,21.73,48.14,0.0,63.131,144.149,6.1,81.018,0.0,-29.018
2639,109,23,4,0.0,7.58,18.12,64.8,0.0,39.471,130.812,6.1,91.341,0.0,-13.337
2640,110,0,5,0.0,7.1,19.02,62.13,0.0,28.316,96.782,3.75,68.466,0.0,-34.03
2641,110,1,5,0.0,6.7,18.02,76.1,0.0,20.82,97.797,3.75,76.977,0.0,1.015
2642,110,2,5,0.0,6.65,15.68,69.96,0.0,20.01,90.704,3.75,70.694,0.0,-7.093
2643,110,3,5,0.0,6.95,17.46,78.11,0.0,25.349,111.062,3.75,85.713,0.0,20.358
2644,110,4,5,0.0,6.36,16.46,76.08,0.0,15.651,109.021,3.75,93.37,0.0,-2.041
2645,110,5,5,0.0,6.96,15.56,78.78,0.0,25.496,104.356,3.75,78.86,0.0,-4.665
2646,110,6,5,0.0,6.92,18.75,72.98,0.0,24.778,113.298,8.2,88.52,0.0,8.942
2647,110,7,5,166.69,6.96,19.7,59.16,83.345,25.593,128.992,8.2,20.054,83.345,15.694
2648,110,8,5,394.39,7.43,20.62,71.05,197.196,35.808,139.827,8.2,-93.177,113.851,10.835
2649,110,9,5,664.99,7.49,22.4,59.65,332.494,37.147,161.267,6.1,-208.374,135.298,21.44
2650,110,10,5,827.15,6.8,23.13,59.74,413.577,22.559,162.402,6.1,-273.734,81.083,1.135
2651,110,11,5,887.56,6.79,26.18,53.97,441.694,22.319,151.789,6.1,-312.224,28.117,-10.613
2652,110,12,5,969.4,6.47,26.63,40.36,481.533,17.248,148.923,6.1,-349.858,39.839,-2.866
2653,110,13,5,896.67,7.1,27.84,35.37,443.244,28.304,140.287,6.1,-331.261,-38.289,-8.636
2654,110,14,5,776.18,7.15,28.67,41.61,382.396,29.386,126.51,6.1,-285.272,-60.848,-13.777
2655,110,15,5,583.44,7.6,27.06,33.86,289.32,39.975,126.896,6.1,-202.399,-93.076,0.386
2656,110,16,5,375.61,7.08,27.17,40.62,186.179,27.95,132.325,6.1,-81.804,-103.141,5.429
2657,110,17,5,154.24,7.05,24.99,34.61,77.12,27.26,139.616,6.1,35.236,-109.059,7.291
2658,110,18,5,0.0,7.1,27.36,43.82,0.0,28.265,137.393,9.5,109.128,-77.12,-2.223
2659,110,19,5,0.0,7.73,23.99,43.4,0.0,43.653,141.112,9.5,97.459,0.0,3.719
2660,110,20,5,0.0,7.6,24.16,46.73,0.0,40.014,139.831,9.5,99.817,0.0,-1.281
2661,110,21,5,0.0,7.66,22.89,47.58,0.0,41.608,126.187,9.5,84.579,0.0,-13.644
2662,110,22,5,0.0,7.5,21.61,56.39,0.0,37.501,107.678,6.1,70.177,0.0,-18.509
2663,110,23,5,0.0,7.23,18.0,67.33,0.0,31.247,114.111,6.1,82.864,0.0,6.433
2664,111,0,6,0.0,6.62,18.26,64.67,0.0,19.5,97.396,3.75,77.896,0.0,-16.715
2665,111,1,6,0.0,6.34,19.39,72.33,0.0,15.371,84.345,3.75,68.974,0.0,-13.051
2666,111,2,6,0.0,6.16,18.84,72.6,0.0,12.999,94.181,3.75,81.182,0.0,9.836
2667,111,3,6,0.0,7.03,17.76,75.07,0.0,26.963,96.867,3.75,69.904,0.0,2.686
2668,111,4,6,0.0,6.98,17.19,85.34,0.0,25.945,103.978,3.75,78.033,0.0,7.111
2669,111,5,6,0.0,6.78,16.18,81.53,0.0,22.24,100.716,3.75,78.476,0.0,-3.262
2670,111,6,6,0.0,6.33,19.2,72.8,0.0,15.164,108.256,8.2,93.092,0.0,7.54
2671,111,7,6,156.91,6.34,19.39,70.43,78.453,15.39,134.984,8.2,41.141,78.453,26.728
2672,111,8,6,363.84,6.01,21.7,60.79,181.92,11.21,130.223,8.2,-62.907,103.467,-4.761
2673,111,9,6,582.76,6.36,21.82,59.14,291.382,15.662,149.371,6.1,-157.673,109.462,19.148
2674,111,10,6,752.9,6.21,23.92,56.86,376.452,13.607,151.931,6.1,-238.128,85.07,2.56
2675,111,11,6,880.64,7.03,25.78,54.93,438.954,27.025,150.536,6.1,-315.443,62.502,-1.395
2676,111,12,6,972.25,6.42,27.12,49.5,482.008,16.417,145.535,6.1,-352.89,43.054,-5.001
2677,111,13,6,940.59,6.8,28.37,34.2,463.959,22.65,146.505,6.1,-340.104,-18.049,0.97
2678,111,14,6,763.61,7.16,27.68,43.54,377.714,29.678,113.26,6.1,-294.132,-86.245,-33.245
2679,111,15,6,596.31,6.47,26.97,35.15,295.812,17.121,130.699,6.1,-182.234,-81.902,17.439
2680,111,16,6,395.77,6.32,30.32,29.08,193.672,15.064,107.486,6.1,-101.25,-102.14,-23.213
2681,111,17,6,166.05,6.36,30.76,43.7,81.109,15.621,146.878,6.1,50.148,-112.563,39.392
2682,111,18,6,0.0,5.69,27.36,46.46,0.0,8.026,127.294,9.5,119.268,-81.109,-19.584
2683,111,19,6,0.0,4.97,23.99,42.44,0.0,3.163,166.038,9.5,162.875,0.0,38.744
2684,111,20,6,0.0,4.63,23.2,49.25,0.0,1.769,139.035,9.5,137.266,0.0,-27.003
2685,111,21,6,0.0,4.14,23.19,54.43,0.0,0.606,142.175,9.5,141.569,0.0,3.14
2686,111,22,6,0.0,4.11,22.63,63.37,0.0,0.561,128.148,6.1,127.587,0.0,-14.027
2687,111,23,6,0.0,5.56,18.12,64.54,0.0,6.873,105.221,6.1,98.348,0.0,-22.927
2688,112,0,0,0.0,5.73,18.32,57.03,0.0,8.329,118.454,3.75,110.125,0.0,13.233
2689,112,1,0,0.0,5.95,17.75,81.2,0.0,10.57,115.193,3.75,104.623,0.0,-3.261
2690,112,2,0,0.0,5.42,17.95,78.71,0.0,5.839,129.534,3.75,123.695,0.0,14.341
2691,112,3,0,0.0,5.79,16.3,71.26,0.0,8.969,122.709,3.75,113.74,0.0,-6.825
2692,112,4,0,0.0,5.7,15.04,68.82,0.0,8.109,124.906,3.75,116.797,0.0,2.197
2693,112,5,0,0.0,7.61,18.26,77.35,0.0,40.435,144.538,3.75,104.103,0.0,19.632
2694,112,6,0,0.0,7.37,19.82,70.65,0.0,34.319,145.522,8.2,111.203,0.0,0.984
2695,112,7,0,155.24,7.85,19.61,71.12,77.619,47.04,165.119,8.2,40.46,77.619,19.597
2696,112,8,0,373.02,7.27,21.64,69.46,186.512,32.05,183.57,8.2,-34.992,108.893,18.451
2697,112,9,0,588.88,7.55,22.14,56.78,294.44,38.717,188.777,6.1,-144.38,107.928,5.207
2698,112,10,0,777.27,7.35,23.25,48.3,388.634,33.797,194.225,6.1,-228.206,94.194,5.448
2699,112,11,0,868.08,6.71,26.94,52.14,430.67,21.03,206.568,6.1,-245.132,42.036,12.343
2700,112,12,0,937.79,6.76,27.42,41.8,464.357,21.838,182.385,6.1,-303.81,33.687,-24.183
2701,112,13,0,860.93,6.27,28.5,41.73,424.447,14.418,168.579,6.1,-270.286,-39.91,-13.806
2702,112,14,0,771.67,5.88,30.31,29.62,377.642,9.846,160.233,6.1,-227.255,-46.805,-8.346
2703,112,15,0,617.19,7.36,27.44,34.17,305.576,34.032,162.231,6.1,-177.377,-72.066,1.998
2704,112,16,0,394.41,7.06,27.84,39.29,194.962,27.477,155.322,6.1,-67.117,-110.614,-6.909
2705,112,17,0,165.81,7.18,28.1,39.32,81.88,30.065,177.454,6.1,65.509,-113.082,22.132
2706,112,18,0,0.0,6.77,26.28,32.95,0.0,21.973,186.224,9.5,164.251,-81.88,8.77
2707,112,19,0,0.0,7.35,26.65,33.85,0.0,33.841,173.6,9.5,139.759,0.0,-12.624
2708,112,20,0,0.0,6.89,24.04,45.09,0.0,24.238,196.629,9.5,172.391,0.0,23.029
2709,112,21,0,0.0,7.46,21.52,53.19,0.0,36.515,180.753,9.5,144.238,0.0,-15.876
2710,112,22,0,0.0,8.4,21.24,57.43,0.0,64.935,146.791,6.1,81.856,0.0,-33.962
2711,112,23,0,0.0,8.5,19.92,57.1,0.0,68.491,130.417,6.1,61.926,0.0,-16.374
2712,113,0,1,0.0,8.54,19.72,66.79,0.0,70.005,123.181,3.75,53.176,0.0,-7.236
2713,113,1,1,0.0,8.74,18.12,78.16,0.0,78.025,110.508,3.75,32.483,0.0,-12.673
2714,113,2,1,0.0,7.87,17.6,73.55,0.0,47.415,134.174,3.75,86.759,0.0,23.666
2715,113,3,1,0.0,8.19,17.23,64.52,0.0,57.498,122.375,3.75,64.877,0.0,-11.799
2716,113,4,1,0.0,7.8,16.82,76.22,0.0,45.557,144.459,3.75,98.902,0.0,22.084
2717,113,5,1,0.0,7.63,16.79,86.58,0.0,40.895,133.673,3.75,92.778,0.0,-10.786
2718,113,6,1,0.0,7.36,18.95,64.6,0.0,34.111,151.832,8.2,117.721,0.0,18.159
2719,113,7,1,156.14,7.97,19.44,69.32,78.069,50.476,177.923,8.2,49.378,78.069,26.091
2720,113,8,1,370.81,7.49,23.32,63.64,185.407,37.361,180.164,8.2,-42.604,107.338,2.241
2721,113,9,1,609.62,7.14,24.45,60.75,304.81,29.291,196.132,6.1,-137.969,119.403,15.968
2722,113,10,1,744.38,7.78,25.15,56.17,371.96,44.885,206.939,6.1,-209.906,67.15,10.807
2723,113,11,1,866.5,7.16,26.3,56.66,431.002,29.701,189.879,6.1,-270.824,59.042,-17.06
2724,113,12,1,889.67,7.24,26.98,45.51,441.313,31.417,173.962,6.1,-298.768,10.311,-15.917
2725,113,13,1,842.71,6.97,26.52,48.52,418.783,25.733,159.821,6.1,-284.695,-22.53,-14.141
2726,113,14,1,710.74,6.97,28.38,36.97,350.569,25.75,166.334,6.1,-209.985,-68.214,6.513
2727,113,15,1,547.16,6.64,28.96,33.58,269.243,19.876,161.738,6.1,-127.381,-81.326,-4.596
2728,113,16,1,375.87,6.94,28.91,30.98,184.995,25.158,172.119,6.1,-38.034,-84.248,10.381
2729,113,17,1,152.66,6.29,28.6,24.78,75.228,14.615,171.879,6.1,82.036,-109.767,-0.24
2730,113,18,1,0.0,6.77,28.19,39.33,0.0,22.03,172.769,9.5,150.739,-75.228,0.89
2731,113,19,1,0.0,6.32,25.01,53.18,0.0,15.017,169.125,9.5,154.108,0.0,-3.644
2732,113,20,1,0.0,6.55,23.58,47.75,0.0,18.362,205.256,9.5,186.894,0.0,36.131
2733,113,21,1,0.0,6.37,24.58,53.94,0.0,15.694,173.316,9.5,157.622,0.0,-31.94
2734,113,22,1,0.0,6.58,22.21,52.52,0.0,18.937,154.32,6.1,135.383,0.0,-18.996
2735,113,23,1,0.0,7.57,19.37,58.71,0.0,39.392,141.654,6.1,102.262,0.0,-12.666
2736,114,0,2,0.0,7.57,18.6,70.91,0.0,39.195,109.937,3.75,70.742,0.0,-31.717
2737,114,1,2,0.0,8.04,17.65,81.19,0.0,52.694,115.587,3.75,62.893,0.0,5.65
2738,114,2,2,0.0,7.54,17.21,81.25,0.0,38.44,137.238,3.75,98.798,0.0,21.651
2739,114,3,2,0.0,7.83,17.54,79.15,0.0,46.274,131.421,3.75,85.147,0.0,-5.817
2740,114,4,2,0.0,7.23,20.22,75.21,0.0,31.19,125.41,3.75,94.22,0.0,-6.011
2741,114,5,2,0.0,7.27,18.0,75.58,0.0,32.122,130.49,3.75,98.368,0.0,5.08
2742,114,6,2,0.0,7.59,19.52,67.8,0.0,39.723,148.643,8.2,108.92,0.0,18.153
2743,114,7,2,151.61,6.52,17.95,60.45,75.804,17.995,165.305,8.2,71.506,75.804,16.662
2744,114,8,2,372.48,6.38,20.84,58.24,186.241,15.956,199.19,8.2,-3.007,110.437,33.885
2745,114,9,2,609.48,6.21,24.45,60.48,304.741,13.645,192.499,6.1,-125.887,118.5,-6.691
2746,114,10,2,819.46,6.47,25.01,53.25,409.719,17.142,188.732,6.1,-238.129,104.978,-3.767
2747,114,11,2,924.36,6.34,20.7,41.01,462.18,15.342,193.909,6.1,-283.613,52.461,5.177
2748,114,12,2,957.96,6.9,28.02,44.78,473.19,24.386,186.218,6.1,-311.358,11.01,-7.691
2749,114,13,2,936.56,7.11,30.47,38.95,458.032,28.64,161.291,6.1,-325.381,-15.158,-24.927
2750,114,14,2,819.2,7.53,26.37,30.64,407.351,38.138,164.925,6.1,-280.564,-50.681,3.634
2751,114,15,2,617.63,7.24,30.8,33.46,301.658,31.457,168.34,6.1,-164.775,-105.693,3.415
2752,114,16,2,370.63,7.5,25.44,33.07,184.99,37.601,164.777,6.1,-57.814,-116.668,-3.563
2753,114,17,2,158.43,6.97,29.29,31.98,77.852,25.696,167.74,6.1,64.192,-107.138,2.963
2754,114,18,2,0.0,8.55,27.2,43.24,0.0,70.319,180.031,9.5,109.712,-77.852,12.291
2755,114,19,2,0.0,7.87,23.15,29.44,0.0,47.518,174.724,9.5,127.206,0.0,-5.307
2756,114,20,2,0.0,7.66,25.06,33.09,0.0,41.563,181.288,9.5,139.725,0.0,6.564
2757,114,21,2,0.0,8.09,24.35,49.84,0.0,54.293,171.63,9.5,117.337,0.0,-9.658
2758,114,22,2,0.0,7.89,21.86,55.58,0.0,48.049,146.092,6.1,98.043,0.0,-25.538
2759,114,23,2,0.0,7.47,20.67,62.6,0.0,36.846,154.978,6.1,118.132,0.0,8.886
2760,115,0,3,0.0,7.69,18.36,61.77,0.0,42.32,127.763,3.75,85.443,0.0,-27.215
2761,115,1,3,0.0,7.01,15.67,63.63,0.0,26.451,107.641,3.75,81.19,0.0,-20.122
2762,115,2,3,0.0,6.39,18.13,72.28,0.0,15.98,109.151,3.75,93.171,0.0,1.51
2763,115,3,3,0.0,6.25,19.2,71.67,0.0,14.191,118.321,3.75,104.13,0.0,9.17
2764,115,4,3,0.0,6.87,18.66,84.31,0.0,23.762,144.144,3.75,120.382,0.0,25.823
2765,115,5,3,0.0,7.09,15.52,72.37,0.0,28.226,147.475,3.75,119.249,0.0,3.331
2766,115,6,3,0.0,7.06,17.04,72.0,0.0,27.479,165.806,8.2,138.327,0.0,18.331
2767,115,7,3,155.75,6.55,19.09,83.99,77.875,18.371,167.961,8.2,71.715,77.875,2.155
2768,115,8,3,378.8,6.55,19.64,63.83,189.401,18.385,181.177,8.2,-26.609,111.526,13.216
2769,115,9,3,610.48,6.58,23.15,63.51,305.239,18.873,184.085,6.1,-140.027,115.838,2.908
2770,115,10,3,818.75,6.48,25.13,58.88,409.17,17.274,201.107,6.1,-225.337,103.931,17.022
2771,115,11,3,956.48,6.21,24.38,54.21,478.24,13.673,192.868,6.1,-299.045,69.07,-8.239
2772,115,12,3,985.87,6.0,28.28,46.74,486.478,11.12,182.282,6.1,-315.316,8.238,-10.586
2773,115,13,3,932.3,5.32,29.02,42.02,458.657,5.146,184.532,6.1,-279.271,-27.821,2.25
2774,115,14,3,793.88,5.28,28.24,38.28,391.8,4.868,160.747,6.1,-235.921,-66.857,-23.785
2775,115,15,3,663.3,5.68,28.89,32.23,326.483,7.912,169.365,6.1,-165.03,-65.317,8.618
2776,115,16,3,425.72,5.37,26.56,36.95,211.534,5.483,151.014,6.1,-66.003,-114.949,-18.351
2777,115,17,3,176.27,4.95,27.9,47.85,87.114,3.053,195.675,6.1,105.508,-124.42,44.661
2778,115,18,3,0.0,5.21,27.35,44.94,0.0,4.471,181.333,9.5,176.862,-87.114,-14.342
2779,115,19,3,0.0,5.86,26.3,42.68,0.0,9.582,193.71,9.5,184.128,0.0,12.377
2780,115,20,3,0.0,5.22,25.11,50.13,0.0,4.527,189.345,9.5,184.818,0.0,-4.365
2781,115,21,3,0.0,4.92,23.39,44.61,0.0,2.929,165.217,9.5,162.288,0.0,-24.128
2782,115,22,3,0.0,5.21,21.23,53.44,0.0,4.461,159.865,6.1,155.404,0.0,-5.352
2783,115,23,3,0.0,6.19,20.44,65.86,0.0,13.34,146.471,6.1,133.131,0.0,-13.394
2784,116,0,4,0.0,6.3,20.19,73.92,0.0,14.788,115.764,3.75,100.976,0.0,-30.707
2785,116,1,4,0.0,6.32,17.92,64.52,0.0,15.009,116.417,3.75,101.408,0.0,0.653
2786,116,2,4,0.0,7.8,17.81,69.42,0.0,45.417,123.736,3.75,78.319,0.0,7.319
2787,116,3,4,0.0,8.3,17.0,87.41,0.0,61.238,125.315,3.75,64.077,0.0,1.579
2788,116,4,4,0.0,7.88,16.66,75.58,0.0,47.804,142.752,3.75,94.948,0.0,17.437
2789,116,5,4,0.0,8.62,18.66,85.26,0.0,72.993,146.02,3.75,73.027,0.0,3.268
2790,116,6,4,0.0,8.64,18.32,73.56,0.0,73.869,152.308,8.2,78.439,0.0,6.288
2791,116,7,4,172.65,8.05,20.69,70.62,86.323,52.872,172.789,8.2,33.594,86.323,20.481
2792,116,8,4,393.28,7.31,21.71,63.17,196.64,32.889,166.546,8.2,-62.983,110.317,-6.243
2793,116,9,4,604.26,6.75,22.86,65.83,302.129,21.707,189.213,6.1,-134.623,105.489,22.667
2794,116,10,4,815.31,6.58,24.39,63.15,407.653,18.849,200.684,6.1,-225.818,105.524,11.471
2795,116,11,4,956.25,6.04,25.62,43.61,476.942,11.606,203.431,6.1,-285.117,69.289,2.747
2796,116,12,4,1012.2,7.11,25.49,42.89,500.0,28.635,185.825,6.1,-342.81,23.058,-17.606
2797,116,13,4,952.2,6.66,28.88,46.35,468.707,20.177,183.316,6.1,-305.568,-31.293,-2.509
2798,116,14,4,836.76,7.46,29.3,36.9,411.184,36.442,168.76,6.1,-278.866,-57.523,-14.556
2799,116,15,4,624.8,7.5,30.25,32.72,305.843,37.492,154.868,6.1,-188.467,-105.341,-13.892
2800,116,16,4,392.9,8.14,28.39,41.06,193.789,55.79,162.657,6.1,-86.922,-112.054,7.789
2801,116,17,4,171.85,7.27,30.7,42.3,83.967,32.073,177.5,6.1,61.46,-109.822,14.843
2802,116,18,4,0.0,7.18,27.01,34.98,0.0,30.133,180.797,9.5,150.664,-83.967,3.297
2803,116,19,4,0.0,6.67,25.18,42.13,0.0,20.272,200.371,9.5,180.099,0.0,19.574
2804,116,20,4,0.0,7.96,23.59,37.75,0.0,50.213,173.611,9.5,123.398,0.0,-26.76
2805,116,21,4,0.0,8.41,21.15,44.45,0.0,64.995,171.786,9.5,106.791,0.0,-1.825
